accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.1992,0.4848,0.3410297042022391,20,8,layer1.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2264,0.5348,0.3720853091419427,50,8,layer1.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0516,0.192,0.14177419059025972,1,9,layer1.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1352,0.3684,0.26045154333267995,5,9,layer1.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2192,0.502,0.3568152329864909,20,9,layer1.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2396,0.532,0.38340283848292933,50,9,layer1.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.058,0.1676,0.1385526752669886,1,0,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1384,0.3536,0.2586225455412398,5,0,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1796,0.47,0.32149576632657945,20,0,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2148,0.5068,0.3550184711462936,50,0,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0736,0.1948,0.15548951458235855,1,1,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.118,0.3308,0.23563088635159823,5,1,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.19,0.4512,0.32219023900366595,20,1,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2132,0.4956,0.3516656252854637,50,1,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.078,0.23,0.16956000215488226,1,2,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1484,0.3868,0.27335434984017776,5,2,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1916,0.4688,0.3301745249681804,20,2,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2196,0.4888,0.35621605905973286,50,2,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0644,0.1916,0.14889123081970693,1,3,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1484,0.3768,0.2705648470813412,5,3,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2092,0.4804,0.3457309652045192,20,3,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2224,0.5088,0.36110346429319273,50,3,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0504,0.1612,0.1331180587094573,1,4,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1404,0.3648,0.262571660893071,5,4,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1864,0.482,0.32937199168781484,20,4,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2028,0.502,0.3479450212990379,50,4,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0676,0.1936,0.15002935408551307,1,5,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.13,0.3744,0.25758570810417464,5,5,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.194,0.4776,0.3358249534047135,20,5,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2208,0.504,0.360345978224487,50,5,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0616,0.1784,0.14415493088595543,1,6,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1468,0.3708,0.2677720936609009,5,6,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.204,0.4764,0.3405791830711119,20,6,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2256,0.5148,0.36750090144756875,50,6,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.074,0.2152,0.15945182323355683,1,7,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1512,0.3772,0.2734050043760412,5,7,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1984,0.4768,0.33621939317904376,20,7,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2168,0.5132,0.36194977710187093,50,7,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.062,0.2088,0.1505517767091417,1,8,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.138,0.372,0.259986944849129,5,8,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.194,0.476,0.3328873464696039,20,8,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2172,0.5148,0.3617485988239556,50,8,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0664,0.1876,0.14812490608459644,1,9,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1212,0.3612,0.24876505620665768,5,9,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1876,0.4688,0.3310521619951625,20,9,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2224,0.5048,0.36145028398668044,50,9,layer1.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0592,0.1688,0.14084681398119978,1,0,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.128,0.3516,0.24649341899891788,5,0,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1792,0.4544,0.3140462064992353,20,0,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2004,0.4908,0.34171155723033036,50,0,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0784,0.2016,0.16032105052361545,1,1,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1116,0.3092,0.22473005127395349,5,1,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1764,0.426,0.3037668383721854,20,1,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2124,0.466,0.3438251173475201,50,1,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.078,0.2224,0.1698495624399986,1,2,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1408,0.3708,0.2635322344857598,5,2,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1808,0.4504,0.31844070217829007,20,2,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.216,0.484,0.3507077072799987,50,2,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0644,0.1944,0.1506838313936462,1,3,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1312,0.3492,0.25307087368868053,5,3,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1932,0.462,0.32646940059213103,20,3,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2164,0.4968,0.35193298237411325,50,3,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0476,0.1728,0.13741489100521315,1,4,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1324,0.3496,0.2496758966571533,5,4,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1852,0.446,0.31760344922215183,20,4,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1996,0.4852,0.33909539202663663,50,4,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0672,0.1828,0.14929055118364132,1,5,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1316,0.366,0.2530293274118063,5,5,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1876,0.4556,0.32389706390242,20,5,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2088,0.4932,0.34746055518175734,50,5,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0604,0.1856,0.1470570610823785,1,6,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1496,0.3548,0.2644318777385489,5,6,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1964,0.4684,0.33189129088293196,20,6,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2256,0.504,0.36130572511164644,50,6,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0728,0.2048,0.15855049492836096,1,7,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1436,0.3592,0.2633486301993454,5,7,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1868,0.4604,0.3236576534830582,20,7,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2136,0.4944,0.3539207968335082,50,7,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0616,0.2128,0.15539122020126464,1,8,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1328,0.352,0.2532623787635926,5,8,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1904,0.444,0.3236340038674732,20,8,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.2096,0.4964,0.34971046767565844,50,8,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.072,0.1928,0.1553158209285734,1,9,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1172,0.348,0.2394950419118837,5,9,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.188,0.4572,0.32275235899697263,20,9,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.214,0.4928,0.3516921638458585,50,9,layer1.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0624,0.1804,0.14558611592949885,1,0,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1228,0.3228,0.23752024401358982,5,0,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.162,0.4168,0.2928448132594938,20,0,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1928,0.4428,0.3215305257862483,50,0,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.062,0.188,0.14904962751325196,1,1,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1104,0.2788,0.21302417207528357,5,1,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.17,0.3896,0.2856305786886444,20,1,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1872,0.4364,0.31288553499211025,50,1,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0832,0.2252,0.17575854017619427,1,2,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1392,0.3584,0.2586376491915388,5,2,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1568,0.4124,0.2872501956861067,20,2,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1924,0.4436,0.323217170737011,50,2,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0652,0.1964,0.1537217017244172,1,3,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.132,0.3404,0.24679969702192847,5,3,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1768,0.4168,0.30060557427724527,20,3,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1908,0.4392,0.31847350285228027,50,3,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.064,0.1832,0.1485058157297369,1,4,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1316,0.324,0.24050382188909747,5,4,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1688,0.408,0.29092298401280675,20,4,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.178,0.4356,0.3119309455544361,50,4,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0684,0.1892,0.1521541363912903,1,5,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1168,0.3424,0.2361378586323407,5,5,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1832,0.4272,0.30833349886957956,20,5,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1964,0.4512,0.32460251871220724,50,5,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.064,0.2028,0.15400957675448948,1,6,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1292,0.3376,0.24219104864953764,5,6,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1744,0.4284,0.3051205705775742,20,6,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1892,0.4608,0.3250537755468465,50,6,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.082,0.216,0.16675091577872037,1,7,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.142,0.3444,0.25554081633237186,5,7,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.174,0.4272,0.3028227287576697,20,7,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1876,0.4564,0.3249630329684655,50,7,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0764,0.1988,0.1604577659812005,1,8,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.108,0.3116,0.22341540103356403,5,8,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1784,0.4244,0.3046383795278975,20,8,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1932,0.4668,0.32767066541933476,50,8,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0676,0.1876,0.15016066213146934,1,9,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.108,0.3144,0.22218868743721581,5,9,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1704,0.4172,0.2967533258005753,20,9,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1904,0.452,0.32527792206203526,50,9,layer2.0.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.06,0.1752,0.14329119980520402,1,0,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.118,0.304,0.22503615241479302,5,0,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.152,0.3928,0.2800015558131925,20,0,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1772,0.424,0.3054809541405809,50,0,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0604,0.1836,0.144805137666698,1,1,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1084,0.268,0.20596958893147477,5,1,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1496,0.3652,0.26628433925131967,20,1,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.18,0.4136,0.3014040687303439,50,1,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0788,0.2236,0.16912904273592572,1,2,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1268,0.3456,0.2458552053722853,5,2,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1504,0.3904,0.2748418531881127,20,2,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1788,0.416,0.3054151117465495,50,2,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.074,0.1996,0.15996406354069775,1,3,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1284,0.3196,0.23868967969708574,5,3,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1628,0.4056,0.28796730693428774,20,3,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1752,0.4188,0.30142727529498625,50,3,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0652,0.1816,0.14942554761159763,1,4,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.122,0.3064,0.22916624706206382,5,4,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1588,0.374,0.2758785618599753,20,4,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1736,0.4208,0.3010079446511491,50,4,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0672,0.1856,0.14956145855385908,1,5,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1108,0.334,0.226448238286328,5,5,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1632,0.402,0.28750885536605786,20,5,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1796,0.4348,0.3067256011204651,50,5,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0564,0.1956,0.1473498539679264,1,6,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1248,0.3104,0.23457903699003627,5,6,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1636,0.4056,0.29000083232364054,20,6,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1844,0.4368,0.31517202496530494,50,6,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0812,0.2164,0.16799830709591523,1,7,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1268,0.3288,0.24040326899480202,5,7,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1592,0.4056,0.28633240185417963,20,7,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1736,0.4392,0.3100205500180077,50,7,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0744,0.1988,0.15772282201504606,1,8,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.114,0.2976,0.22113255340516624,5,8,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1768,0.4084,0.2972256711022752,20,8,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1836,0.4444,0.31568339543422114,50,8,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0656,0.1784,0.14665817499434128,1,9,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.104,0.2876,0.21160593286981602,5,9,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1552,0.3932,0.28036262332929485,20,9,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.18,0.4332,0.3107546040074343,50,9,layer2.1.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.06,0.1768,0.14232663109414972,1,0,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1124,0.294,0.22132590517179657,5,0,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1416,0.3896,0.27085441937468735,20,0,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1736,0.4192,0.30189458754276305,50,0,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.064,0.1868,0.14855409667405137,1,1,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.104,0.2664,0.2031987204886589,5,1,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1532,0.3656,0.26799157210046815,20,1,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1776,0.4192,0.30044893666625533,50,1,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0728,0.2184,0.1648286129169228,1,2,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.124,0.346,0.24357859267925347,5,2,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1452,0.3904,0.2710968681525657,20,2,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1792,0.4184,0.30435010892868397,50,2,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0784,0.1976,0.1622667639353891,1,3,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.13,0.3188,0.23772078841095348,5,3,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1632,0.406,0.2886039320042223,20,3,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1772,0.422,0.30130177687268217,50,3,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0656,0.1888,0.14981166365053034,1,4,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1264,0.3028,0.2283649048369822,5,4,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1556,0.3848,0.2751603253069579,20,4,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1712,0.4236,0.29976560083146364,50,4,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0708,0.1896,0.15306406234998376,1,5,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1132,0.3232,0.2258524840494774,5,5,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.16,0.4084,0.2881774027900738,20,5,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1764,0.4316,0.3068110813854208,50,5,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0576,0.1968,0.14719258930461285,1,6,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.118,0.308,0.22753291889585076,5,6,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1628,0.4032,0.2878680070284681,20,6,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.184,0.442,0.3147336452381305,50,6,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0736,0.208,0.16062171273282244,1,7,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1252,0.3308,0.23703123797533004,5,7,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1572,0.4092,0.2862876917956009,20,7,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1764,0.4348,0.3123136320886175,50,7,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0764,0.1952,0.15920767400888572,1,8,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1148,0.2956,0.2213906945846351,5,8,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1684,0.4136,0.2949510335151451,20,8,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.176,0.446,0.3101497305036448,50,8,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0704,0.1844,0.15066854758464351,1,9,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1012,0.2896,0.21075805766245873,5,9,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1504,0.394,0.27650045030363185,20,9,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1828,0.4328,0.3115709328786637,50,9,layer2.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.062,0.1728,0.14477237909622623,1,0,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.12,0.3124,0.23104863337067508,5,0,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1568,0.406,0.28739786923876365,20,0,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.18,0.4468,0.3137402623725844,50,0,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0616,0.1984,0.14974266124346994,1,1,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1096,0.2824,0.21159521523558042,5,1,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.16,0.3812,0.27717801717675966,20,1,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1876,0.4192,0.31113693088210337,50,1,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0764,0.2156,0.16665719088090192,1,2,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1312,0.3464,0.25116334539958574,5,2,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1596,0.4144,0.28772596546556994,20,2,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1872,0.4364,0.3181557898236945,50,2,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0796,0.2056,0.16616757084014583,1,3,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1232,0.3284,0.23813220762066922,5,3,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.17,0.424,0.29811644712231755,20,3,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.192,0.4424,0.3188489485650264,50,3,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0652,0.1888,0.15030621855118836,1,4,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1272,0.326,0.23757373380309704,5,4,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1684,0.4012,0.2905704705103383,20,4,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1836,0.45,0.31402649966796414,50,4,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0732,0.1976,0.15522125393474448,1,5,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1144,0.3332,0.23140673696066794,5,5,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1668,0.4204,0.297208939710532,20,5,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1872,0.4516,0.31948090259487305,50,5,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.0696,0.2036,0.15829929695727527,1,6,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1308,0.326,0.23981737950020973,5,6,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1744,0.426,0.3025345987128163,20,6,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1964,0.4616,0.32897624422497945,50,6,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.072,0.202,0.16033576238240685,1,7,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1276,0.3476,0.2473738959591476,5,7,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1716,0.4224,0.30239743441530226,20,7,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1872,0.4592,0.32539042069249685,50,7,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.066,0.198,0.15441768321687346,1,8,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1184,0.3172,0.22955764794176242,5,8,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.1692,0.4244,0.3005114050930028,20,8,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
0.186,0.4684,0.32473409355911514,50,8,layer2.3.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
