accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.4524,0.7716,0.5937358058777156,50,2,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.1416,0.3632,0.26374421794767405,1,3,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.3128,0.662,0.47231333143323945,5,3,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.4296,0.7484,0.5736047899715465,20,3,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.4576,0.7748,0.5985998757932148,50,3,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.1692,0.4308,0.3033653326563225,1,4,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.3296,0.6548,0.4791492233873968,5,4,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.4148,0.7608,0.5635156333686423,20,4,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.4384,0.776,0.5866965736147447,50,4,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.1784,0.4196,0.3019476888407256,1,5,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.334,0.6652,0.4861386588982828,5,5,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.4264,0.7668,0.5751577919825208,20,5,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.4452,0.7724,0.5919507534449763,50,5,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.146,0.366,0.2652308367303653,1,6,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.3172,0.6464,0.46730701234681266,5,6,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.4252,0.7588,0.5714690620091757,20,6,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.4384,0.7712,0.5850704706631563,50,6,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.1772,0.4064,0.293922922074098,1,7,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.306,0.6396,0.4574215113600402,5,7,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.4252,0.7596,0.5745031092676214,20,7,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.4448,0.7844,0.593912931136792,50,7,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.1484,0.3464,0.26261044542088396,1,8,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.3248,0.6468,0.4761100977145102,5,8,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.4248,0.754,0.5725559284920271,20,8,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.4564,0.7744,0.5980350361325804,50,8,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.1572,0.4144,0.284082608829694,1,9,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.3236,0.6712,0.48097551626521956,5,9,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.4216,0.7568,0.5691565030106596,20,9,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.442,0.774,0.5897157350608833,50,9,features.7,AlexNet,Object Classification,Supervised,PyTorch
0.1828,0.4708,0.3232389176057544,1,0,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.3904,0.74,0.545732355521103,5,0,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.4736,0.8052,0.6186409112146505,20,0,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.4928,0.8084,0.6322672805702183,50,0,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.2128,0.4844,0.3443208318360142,1,1,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.4036,0.7244,0.5480180240011197,5,1,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.4832,0.8092,0.6246216335872661,20,1,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.51,0.8176,0.6466565106722173,50,1,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.22,0.4944,0.35288830033059637,1,2,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.396,0.7208,0.5394835409469936,5,2,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.48,0.8128,0.6241928478957759,20,2,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.5148,0.82,0.6514194619402338,50,2,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.2112,0.482,0.346475019117705,1,3,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.3796,0.7288,0.5367575684857223,5,3,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.4944,0.804,0.631812623947293,20,3,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.5176,0.8136,0.6521677529722815,50,3,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.2052,0.482,0.34682747728895,1,4,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.3836,0.7156,0.5325753593697997,5,4,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.482,0.8016,0.6199437959619143,20,4,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.5032,0.8244,0.6411619785228466,50,4,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.2216,0.4936,0.3573158361422698,1,5,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.4136,0.7372,0.5615493388015217,5,5,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.488,0.8072,0.6301774175757776,20,5,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.508,0.8256,0.6471163545524808,50,5,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.1764,0.444,0.30573968604570206,1,6,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.3764,0.712,0.5291104791075195,5,6,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.4792,0.8092,0.6221724501966543,20,6,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.4956,0.8244,0.6380237937266002,50,6,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.2,0.4648,0.33250090424012263,1,7,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.376,0.7232,0.5295895527535173,5,7,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.4928,0.8136,0.6341027665233884,20,7,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.5288,0.8224,0.6586843333879526,50,7,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.1892,0.4184,0.3135712341089685,1,8,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.3888,0.7196,0.5366299723373292,5,8,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.472,0.8044,0.6196068764560171,20,8,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.5084,0.816,0.6450267617138864,50,8,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.19,0.4732,0.32919421471942034,1,9,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.3896,0.742,0.5444819640241766,5,9,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.482,0.7956,0.622474834198945,20,9,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.5096,0.8156,0.6454414081379798,50,9,features.9,AlexNet,Object Classification,Supervised,PyTorch
0.2184,0.508,0.3596187068961924,1,0,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.4452,0.7868,0.5951457517868061,5,0,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5412,0.864,0.6794804916287149,20,0,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5616,0.8644,0.6942538688676168,50,0,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.218,0.4864,0.3483902665470715,1,1,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.4596,0.788,0.6041948545388343,5,1,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5524,0.864,0.6883098020853193,20,1,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5856,0.8772,0.7119223667549595,50,1,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.2644,0.5092,0.3895938697564249,1,2,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.4424,0.7804,0.5911243384967051,5,2,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5532,0.8656,0.6895438050078005,20,2,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5852,0.8764,0.7129204760046541,50,2,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.2244,0.4636,0.34965699990553856,1,3,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.4496,0.8032,0.6055756224978932,5,3,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.566,0.8724,0.6997344294955856,20,3,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5928,0.8884,0.720522358749826,50,3,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.232,0.4964,0.368034229119859,1,4,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.4424,0.7864,0.5941973298648744,5,4,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5468,0.8676,0.6854160472240003,20,4,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5792,0.8776,0.7083764796374176,50,4,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.2716,0.5472,0.40596422924260916,1,5,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.4864,0.818,0.6317629077858147,5,5,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5692,0.8768,0.7023169227813929,20,5,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5912,0.882,0.7169037686939813,50,5,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.2,0.4812,0.33371871887839694,1,6,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.4476,0.7856,0.5960484069781785,5,6,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5712,0.86,0.6989000919888793,20,6,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5812,0.8748,0.7084495495732752,50,6,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.2296,0.5112,0.3655037888143433,1,7,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.4384,0.7656,0.58310970327596,5,7,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5664,0.864,0.6968459153729741,20,7,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5988,0.8796,0.7204910017742067,50,7,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.2224,0.4576,0.34388141811211054,1,8,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.4468,0.7716,0.5904069540732395,5,8,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5532,0.854,0.6846126281357938,20,8,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5744,0.874,0.7037529904096945,50,8,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.2144,0.4644,0.341416616042716,1,9,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.4564,0.8,0.6089211063634594,5,9,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5544,0.8552,0.6867141635019228,20,9,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.5788,0.868,0.7072658406558826,50,9,features.11,AlexNet,Object Classification,Supervised,PyTorch
0.0376,0.1532,0.12079000076869838,1,0,features.18,VGG16,None,Untrained,PyTorch
0.0692,0.2476,0.1737956053479527,5,0,features.18,VGG16,None,Untrained,PyTorch
0.0864,0.2688,0.19376307234652906,20,0,features.18,VGG16,None,Untrained,PyTorch
0.0972,0.284,0.2062145663025044,50,0,features.18,VGG16,None,Untrained,PyTorch
0.0476,0.178,0.13712631052782873,1,1,features.18,VGG16,None,Untrained,PyTorch
0.07,0.2308,0.1697020124652048,5,1,features.18,VGG16,None,Untrained,PyTorch
0.0916,0.2812,0.19929949476411438,20,1,features.18,VGG16,None,Untrained,PyTorch
0.09,0.288,0.20326789472083978,50,1,features.18,VGG16,None,Untrained,PyTorch
0.0488,0.1608,0.13127770010058154,1,2,features.18,VGG16,None,Untrained,PyTorch
0.0852,0.2404,0.18161370000778662,5,2,features.18,VGG16,None,Untrained,PyTorch
0.0952,0.274,0.20154034608506394,20,2,features.18,VGG16,None,Untrained,PyTorch
0.0896,0.2844,0.2011752264529423,50,2,features.18,VGG16,None,Untrained,PyTorch
0.0432,0.1608,0.12567206029719963,1,3,features.18,VGG16,None,Untrained,PyTorch
0.0756,0.2368,0.17551915899386814,5,3,features.18,VGG16,None,Untrained,PyTorch
0.0968,0.2948,0.20930629131992495,20,3,features.18,VGG16,None,Untrained,PyTorch
0.108,0.2988,0.2172449443160722,50,3,features.18,VGG16,None,Untrained,PyTorch
0.0448,0.1584,0.12758869027646,1,4,features.18,VGG16,None,Untrained,PyTorch
0.0788,0.23,0.17304745038472405,5,4,features.18,VGG16,None,Untrained,PyTorch
0.0896,0.2768,0.1979752552158508,20,4,features.18,VGG16,None,Untrained,PyTorch
0.0976,0.2948,0.21003447438942421,50,4,features.18,VGG16,None,Untrained,PyTorch
0.0584,0.1736,0.1424722588415853,1,5,features.18,VGG16,None,Untrained,PyTorch
0.0744,0.2256,0.17251507949876496,5,5,features.18,VGG16,None,Untrained,PyTorch
0.1008,0.2696,0.20570090493974144,20,5,features.18,VGG16,None,Untrained,PyTorch
0.088,0.2832,0.1997505301321853,50,5,features.18,VGG16,None,Untrained,PyTorch
0.0496,0.1596,0.13363021277644407,1,6,features.18,VGG16,None,Untrained,PyTorch
0.0756,0.22,0.17052452974425056,5,6,features.18,VGG16,None,Untrained,PyTorch
0.0992,0.2692,0.20451252905509168,20,6,features.18,VGG16,None,Untrained,PyTorch
0.0956,0.2908,0.207559645039764,50,6,features.18,VGG16,None,Untrained,PyTorch
0.042,0.1596,0.12661490177816656,1,7,features.18,VGG16,None,Untrained,PyTorch
0.0684,0.2392,0.17181850078594366,5,7,features.18,VGG16,None,Untrained,PyTorch
0.0888,0.2788,0.19782367505826853,20,7,features.18,VGG16,None,Untrained,PyTorch
0.0916,0.2892,0.20377120886573122,50,7,features.18,VGG16,None,Untrained,PyTorch
0.0464,0.1748,0.13528364053536046,1,8,features.18,VGG16,None,Untrained,PyTorch
0.0788,0.2576,0.18394342981540268,5,8,features.18,VGG16,None,Untrained,PyTorch
0.1012,0.2872,0.2081792501570477,20,8,features.18,VGG16,None,Untrained,PyTorch
0.1036,0.2952,0.21343763267007662,50,8,features.18,VGG16,None,Untrained,PyTorch
0.0456,0.1844,0.13567691258809583,1,9,features.18,VGG16,None,Untrained,PyTorch
0.0792,0.2336,0.17639223705108187,5,9,features.18,VGG16,None,Untrained,PyTorch
0.0928,0.264,0.19579514678746865,20,9,features.18,VGG16,None,Untrained,PyTorch
0.0976,0.2728,0.20321287052721845,50,9,features.18,VGG16,None,Untrained,PyTorch
0.036,0.1532,0.11873875626557015,1,0,features.20,VGG16,None,Untrained,PyTorch
0.0696,0.242,0.17369652563347315,5,0,features.20,VGG16,None,Untrained,PyTorch
0.0876,0.2652,0.19205578925707517,20,0,features.20,VGG16,None,Untrained,PyTorch
0.098,0.2788,0.20506871528933854,50,0,features.20,VGG16,None,Untrained,PyTorch
0.0496,0.178,0.1380193039780755,1,1,features.20,VGG16,None,Untrained,PyTorch
0.066,0.2272,0.16674982671125152,5,1,features.20,VGG16,None,Untrained,PyTorch
0.0896,0.2792,0.1967014642440335,20,1,features.20,VGG16,None,Untrained,PyTorch
0.086,0.2784,0.199368960597586,50,1,features.20,VGG16,None,Untrained,PyTorch
0.0512,0.1552,0.1320237851657467,1,2,features.20,VGG16,None,Untrained,PyTorch
0.0856,0.2388,0.18143375482827595,5,2,features.20,VGG16,None,Untrained,PyTorch
0.0956,0.2724,0.20134623442922014,20,2,features.20,VGG16,None,Untrained,PyTorch
0.088,0.28,0.1981298900562325,50,2,features.20,VGG16,None,Untrained,PyTorch
0.0448,0.1552,0.12554544041941237,1,3,features.20,VGG16,None,Untrained,PyTorch
0.0716,0.2304,0.17149788646379588,5,3,features.20,VGG16,None,Untrained,PyTorch
0.1,0.2812,0.20784926056151912,20,3,features.20,VGG16,None,Untrained,PyTorch
0.102,0.2936,0.2126821381881332,50,3,features.20,VGG16,None,Untrained,PyTorch
0.044,0.164,0.12727946000020351,1,4,features.20,VGG16,None,Untrained,PyTorch
0.0752,0.2288,0.17000870116619293,5,4,features.20,VGG16,None,Untrained,PyTorch
0.092,0.274,0.19727119095737147,20,4,features.20,VGG16,None,Untrained,PyTorch
0.0992,0.2968,0.2104454576079372,50,4,features.20,VGG16,None,Untrained,PyTorch
0.0596,0.1724,0.1412908433892004,1,5,features.20,VGG16,None,Untrained,PyTorch
0.0768,0.2232,0.17329940429336657,5,5,features.20,VGG16,None,Untrained,PyTorch
0.0952,0.2716,0.20206624582365793,20,5,features.20,VGG16,None,Untrained,PyTorch
0.0884,0.2744,0.19730489474074117,50,5,features.20,VGG16,None,Untrained,PyTorch
0.0492,0.158,0.13292165169333997,1,6,features.20,VGG16,None,Untrained,PyTorch
0.0756,0.216,0.16914658060429844,5,6,features.20,VGG16,None,Untrained,PyTorch
0.0956,0.2684,0.20088747866895212,20,6,features.20,VGG16,None,Untrained,PyTorch
0.0964,0.2904,0.20570363095695243,50,6,features.20,VGG16,None,Untrained,PyTorch
0.0428,0.1552,0.12689561374500227,1,7,features.20,VGG16,None,Untrained,PyTorch
0.0708,0.2416,0.17129676725741264,5,7,features.20,VGG16,None,Untrained,PyTorch
0.0832,0.2744,0.19298667008038825,20,7,features.20,VGG16,None,Untrained,PyTorch
0.0892,0.28,0.20072440055070975,50,7,features.20,VGG16,None,Untrained,PyTorch
0.0472,0.1688,0.1337166928677341,1,8,features.20,VGG16,None,Untrained,PyTorch
0.0804,0.2512,0.18320403291521115,5,8,features.20,VGG16,None,Untrained,PyTorch
0.0984,0.2892,0.2061300392157699,20,8,features.20,VGG16,None,Untrained,PyTorch
0.1,0.2952,0.21021863205737149,50,8,features.20,VGG16,None,Untrained,PyTorch
0.0436,0.1792,0.13283472468478616,1,9,features.20,VGG16,None,Untrained,PyTorch
0.0748,0.2308,0.17282671011278403,5,9,features.20,VGG16,None,Untrained,PyTorch
0.0908,0.26,0.1924454361833505,20,9,features.20,VGG16,None,Untrained,PyTorch
0.094,0.2688,0.19922369248135002,50,9,features.20,VGG16,None,Untrained,PyTorch
0.0348,0.1472,0.1185283974442362,1,0,features.22,VGG16,None,Untrained,PyTorch
0.0636,0.2384,0.16842872722399055,5,0,features.22,VGG16,None,Untrained,PyTorch
0.0888,0.2592,0.19124803335033974,20,0,features.22,VGG16,None,Untrained,PyTorch
0.092,0.272,0.19777020882388371,50,0,features.22,VGG16,None,Untrained,PyTorch
0.0476,0.1724,0.13622576489834173,1,1,features.22,VGG16,None,Untrained,PyTorch
0.0644,0.222,0.16571467984767863,5,1,features.22,VGG16,None,Untrained,PyTorch
0.088,0.2748,0.19406044520691654,20,1,features.22,VGG16,None,Untrained,PyTorch
0.082,0.2752,0.19360592218495656,50,1,features.22,VGG16,None,Untrained,PyTorch
0.0476,0.1548,0.12841492965396648,1,2,features.22,VGG16,None,Untrained,PyTorch
0.0812,0.2324,0.17643151984535863,5,2,features.22,VGG16,None,Untrained,PyTorch
0.0892,0.2632,0.19501269982958816,20,2,features.22,VGG16,None,Untrained,PyTorch
0.086,0.2712,0.1950186548472852,50,2,features.22,VGG16,None,Untrained,PyTorch
0.044,0.154,0.1247740442380562,1,3,features.22,VGG16,None,Untrained,PyTorch
0.0712,0.2276,0.16977968052071765,5,3,features.22,VGG16,None,Untrained,PyTorch
0.0972,0.2732,0.2043507831477416,20,3,features.22,VGG16,None,Untrained,PyTorch
0.1008,0.2788,0.20836551018254412,50,3,features.22,VGG16,None,Untrained,PyTorch
0.0432,0.1588,0.12610090986267034,1,4,features.22,VGG16,None,Untrained,PyTorch
0.0716,0.2232,0.16654197326180634,5,4,features.22,VGG16,None,Untrained,PyTorch
0.092,0.266,0.19458922294898606,20,4,features.22,VGG16,None,Untrained,PyTorch
0.0952,0.2952,0.20490454642795095,50,4,features.22,VGG16,None,Untrained,PyTorch
0.0556,0.1656,0.13849398579548972,1,5,features.22,VGG16,None,Untrained,PyTorch
0.0752,0.218,0.17149695754574715,5,5,features.22,VGG16,None,Untrained,PyTorch
0.0936,0.2668,0.19680760129767905,20,5,features.22,VGG16,None,Untrained,PyTorch
0.0836,0.2696,0.191944275847094,50,5,features.22,VGG16,None,Untrained,PyTorch
0.0492,0.154,0.13211031585263175,1,6,features.22,VGG16,None,Untrained,PyTorch
0.07,0.2152,0.16474635233173796,5,6,features.22,VGG16,None,Untrained,PyTorch
0.0908,0.2616,0.19597667276144504,20,6,features.22,VGG16,None,Untrained,PyTorch
0.0976,0.2752,0.20349282067084531,50,6,features.22,VGG16,None,Untrained,PyTorch
0.0404,0.1524,0.12463714471053838,1,7,features.22,VGG16,None,Untrained,PyTorch
0.0652,0.2348,0.16621422051362586,5,7,features.22,VGG16,None,Untrained,PyTorch
0.0796,0.268,0.1872338402907539,20,7,features.22,VGG16,None,Untrained,PyTorch
0.0872,0.2736,0.1971448246241594,50,7,features.22,VGG16,None,Untrained,PyTorch
0.048,0.1604,0.13274689869672188,1,8,features.22,VGG16,None,Untrained,PyTorch
0.08,0.2468,0.18150686948915268,5,8,features.22,VGG16,None,Untrained,PyTorch
0.0972,0.282,0.20294095397411144,20,8,features.22,VGG16,None,Untrained,PyTorch
0.0984,0.284,0.20677756634860253,50,8,features.22,VGG16,None,Untrained,PyTorch
0.0416,0.1788,0.13060925731619805,1,9,features.22,VGG16,None,Untrained,PyTorch
0.0728,0.2256,0.1693441171048436,5,9,features.22,VGG16,None,Untrained,PyTorch
0.0876,0.254,0.18875558108645096,20,9,features.22,VGG16,None,Untrained,PyTorch
0.086,0.26,0.1922500412900257,50,9,features.22,VGG16,None,Untrained,PyTorch
0.0372,0.1512,0.11885716469467923,1,0,features.25,VGG16,None,Untrained,PyTorch
0.0656,0.2436,0.1682720722960898,5,0,features.25,VGG16,None,Untrained,PyTorch
0.0852,0.266,0.19121465622954784,20,0,features.25,VGG16,None,Untrained,PyTorch
0.0992,0.2652,0.20250695770062774,50,0,features.25,VGG16,None,Untrained,PyTorch
0.0496,0.178,0.13666046765242712,1,1,features.25,VGG16,None,Untrained,PyTorch
0.07,0.222,0.1671112751000119,5,1,features.25,VGG16,None,Untrained,PyTorch
0.0888,0.2752,0.1956170138325914,20,1,features.25,VGG16,None,Untrained,PyTorch
0.0872,0.268,0.19259167236876606,50,1,features.25,VGG16,None,Untrained,PyTorch
0.0444,0.1552,0.1265886929438586,1,2,features.25,VGG16,None,Untrained,PyTorch
0.084,0.2336,0.1780229408475321,5,2,features.25,VGG16,None,Untrained,PyTorch
0.0872,0.2608,0.1918739153094053,20,2,features.25,VGG16,None,Untrained,PyTorch
0.0888,0.264,0.19528169248349217,50,2,features.25,VGG16,None,Untrained,PyTorch
0.0456,0.1508,0.12557870959162884,1,3,features.25,VGG16,None,Untrained,PyTorch
0.0736,0.2328,0.17331560519944814,5,3,features.25,VGG16,None,Untrained,PyTorch
0.0992,0.2816,0.20516333310732815,20,3,features.25,VGG16,None,Untrained,PyTorch
0.1052,0.2724,0.20759413107053615,50,3,features.25,VGG16,None,Untrained,PyTorch
0.0384,0.1656,0.1257079010105974,1,4,features.25,VGG16,None,Untrained,PyTorch
0.0692,0.2208,0.16515606856009335,5,4,features.25,VGG16,None,Untrained,PyTorch
0.0912,0.2604,0.19476397358313913,20,4,features.25,VGG16,None,Untrained,PyTorch
0.1012,0.2884,0.20553303581859594,50,4,features.25,VGG16,None,Untrained,PyTorch
0.0512,0.1688,0.13623799499706238,1,5,features.25,VGG16,None,Untrained,PyTorch
0.0664,0.216,0.16509663439673275,5,5,features.25,VGG16,None,Untrained,PyTorch
0.0888,0.2548,0.19157378247571505,20,5,features.25,VGG16,None,Untrained,PyTorch
0.0852,0.2576,0.19035143571876498,50,5,features.25,VGG16,None,Untrained,PyTorch
0.048,0.1564,0.13141112048146855,1,6,features.25,VGG16,None,Untrained,PyTorch
0.064,0.214,0.16101411190707993,5,6,features.25,VGG16,None,Untrained,PyTorch
0.0996,0.2568,0.20109521290256396,20,6,features.25,VGG16,None,Untrained,PyTorch
0.0988,0.2712,0.2037873926057295,50,6,features.25,VGG16,None,Untrained,PyTorch
0.0424,0.1556,0.1267394838175119,1,7,features.25,VGG16,None,Untrained,PyTorch
0.0612,0.2256,0.161524899303441,5,7,features.25,VGG16,None,Untrained,PyTorch
0.0776,0.254,0.18436655153624887,20,7,features.25,VGG16,None,Untrained,PyTorch
0.0924,0.276,0.19962251386314778,50,7,features.25,VGG16,None,Untrained,PyTorch
0.0452,0.1648,0.13135176844642177,1,8,features.25,VGG16,None,Untrained,PyTorch
0.0832,0.2528,0.18439855612695993,5,8,features.25,VGG16,None,Untrained,PyTorch
0.0968,0.2716,0.20193972916810246,20,8,features.25,VGG16,None,Untrained,PyTorch
0.1016,0.2764,0.2072285709021121,50,8,features.25,VGG16,None,Untrained,PyTorch
0.0416,0.18,0.12959479706428098,1,9,features.25,VGG16,None,Untrained,PyTorch
0.0724,0.226,0.16810238171086045,5,9,features.25,VGG16,None,Untrained,PyTorch
0.088,0.2524,0.19026129054482016,20,9,features.25,VGG16,None,Untrained,PyTorch
0.092,0.2576,0.19306883789459472,50,9,features.25,VGG16,None,Untrained,PyTorch
0.0368,0.1512,0.11904553300832124,1,0,features.27,VGG16,None,Untrained,PyTorch
0.0616,0.2492,0.1679982997977005,5,0,features.27,VGG16,None,Untrained,PyTorch
0.0912,0.27,0.19667786842740226,20,0,features.27,VGG16,None,Untrained,PyTorch
0.1024,0.2728,0.20584697586995543,50,0,features.27,VGG16,None,Untrained,PyTorch
0.052,0.182,0.13923554445303463,1,1,features.27,VGG16,None,Untrained,PyTorch
0.0708,0.2276,0.1687006275976916,5,1,features.27,VGG16,None,Untrained,PyTorch
0.09,0.2736,0.19659682262753173,20,1,features.27,VGG16,None,Untrained,PyTorch
0.0896,0.2784,0.19651729285499037,50,1,features.27,VGG16,None,Untrained,PyTorch
0.0456,0.1612,0.12815494787004042,1,2,features.27,VGG16,None,Untrained,PyTorch
0.0816,0.2384,0.17785040056637474,5,2,features.27,VGG16,None,Untrained,PyTorch
0.092,0.2632,0.19638347649949897,20,2,features.27,VGG16,None,Untrained,PyTorch
0.0984,0.2724,0.20342628217686046,50,2,features.27,VGG16,None,Untrained,PyTorch
0.0424,0.1488,0.1232116185559793,1,3,features.27,VGG16,None,Untrained,PyTorch
0.0748,0.2348,0.1755927533146811,5,3,features.27,VGG16,None,Untrained,PyTorch
0.1,0.2832,0.20545449743676983,20,3,features.27,VGG16,None,Untrained,PyTorch
0.1048,0.276,0.20882560057886143,50,3,features.27,VGG16,None,Untrained,PyTorch
0.0412,0.1644,0.12800688097890012,1,4,features.27,VGG16,None,Untrained,PyTorch
0.0764,0.2316,0.17160565296499178,5,4,features.27,VGG16,None,Untrained,PyTorch
0.0972,0.2672,0.19983940728006344,20,4,features.27,VGG16,None,Untrained,PyTorch
0.102,0.292,0.2100005185188155,50,4,features.27,VGG16,None,Untrained,PyTorch
0.0512,0.1696,0.13521305603977826,1,5,features.27,VGG16,None,Untrained,PyTorch
0.0688,0.2156,0.16676186417272745,5,5,features.27,VGG16,None,Untrained,PyTorch
0.0936,0.2544,0.19564700700618484,20,5,features.27,VGG16,None,Untrained,PyTorch
0.088,0.2656,0.19345580172076438,50,5,features.27,VGG16,None,Untrained,PyTorch
0.0488,0.1592,0.13245729108137935,1,6,features.27,VGG16,None,Untrained,PyTorch
0.066,0.2196,0.16375197122569674,5,6,features.27,VGG16,None,Untrained,PyTorch
0.102,0.2632,0.20428916273543807,20,6,features.27,VGG16,None,Untrained,PyTorch
0.098,0.2696,0.2054348356475112,50,6,features.27,VGG16,None,Untrained,PyTorch
0.0448,0.166,0.1299190712762126,1,7,features.27,VGG16,None,Untrained,PyTorch
0.0656,0.2316,0.16563544339101405,5,7,features.27,VGG16,None,Untrained,PyTorch
0.0804,0.2616,0.1877966673070724,20,7,features.27,VGG16,None,Untrained,PyTorch
0.0972,0.282,0.2045688252628394,50,7,features.27,VGG16,None,Untrained,PyTorch
