accuracy (top 1),accuracy (top 5),MRR,log likelihood,n_train,i_repeat,layer,architecture,task,kind,source
0.0696,0.296,0.19508150978866007,-12.937256461200008,20,2,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0508,0.3316,0.19459950991516106,-5.343345246892453,50,2,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0412,0.1744,0.13104474534595953,-4.646211776073356,1,3,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0636,0.2332,0.16759664254477163,-5.804091048832011,5,3,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0632,0.2756,0.18405962255665614,-9.932097693691079,20,3,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0596,0.3232,0.1989211143334305,-6.154823723601818,50,3,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0388,0.1508,0.12238922895590358,-4.942718188585433,1,4,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0672,0.234,0.1724953486992714,-5.76552802633971,5,4,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.06,0.2788,0.18118568632322643,-9.817170063348073,20,4,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0576,0.3244,0.20040834005528893,-5.672089805347484,50,4,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0396,0.172,0.12862476480825233,-4.784425163948186,1,5,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0552,0.2412,0.1633849337532296,-5.639885725723912,5,5,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0592,0.2736,0.18445505690861738,-11.256486714008082,20,5,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0548,0.3108,0.19423371772608683,-5.1612775972020755,50,5,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0376,0.1668,0.1266643738724277,-4.863095569923321,1,6,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0564,0.2384,0.16547373635787047,-6.099721311411462,5,6,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0692,0.286,0.19472870753311777,-8.255893761301401,20,6,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0552,0.3204,0.1921619034481417,-5.1798385792962405,50,6,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0492,0.1788,0.13693438076600986,-4.682794136379725,1,7,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0608,0.2312,0.16488814365858567,-9.929923660215252,5,7,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0604,0.2912,0.18913570758394466,-7.933501177142082,20,7,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0512,0.324,0.19402149617096262,-6.4206058074848364,50,7,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.046,0.1624,0.1289418688443725,-4.77787063307517,1,8,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0508,0.2288,0.15846661490245892,-6.166109653335732,5,8,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0596,0.2744,0.18045981634103683,-11.742084770447752,20,8,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0468,0.3,0.1834135367185734,-6.222545316807985,50,8,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0292,0.1396,0.11285801889864015,-4.757113660683874,1,9,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0604,0.2416,0.16653034126964858,-5.673064477849714,5,9,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0604,0.2884,0.18701661511202305,-11.389456262605261,20,9,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0488,0.292,0.18473122716114612,-5.5827218175027635,50,9,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0488,0.1952,0.14359537550265486,-4.806515902058044,1,0,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0624,0.2668,0.17882473287505493,-5.099094093135642,5,0,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0728,0.3236,0.2062592195105857,-8.792053810863449,20,0,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0664,0.3636,0.2208012665189926,-6.640785881471492,50,0,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.054,0.1912,0.14590423934542393,-5.119217524382549,1,1,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0684,0.2664,0.1824343618863665,-5.043754714462065,5,1,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0832,0.32,0.2144290221794856,-8.225738530463635,20,1,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0748,0.3612,0.22407661749453542,-5.19861497871233,50,1,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0504,0.1724,0.13694104126922127,-5.074738940533082,1,2,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0568,0.258,0.1737561409152805,-5.453119567152133,5,2,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0696,0.332,0.20892735394650166,-9.698787613645923,20,2,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0616,0.3632,0.2158017507904126,-5.570566123159096,50,2,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0424,0.1784,0.13472401869052722,-4.909972031671728,1,3,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0672,0.2556,0.17955656739510265,-5.07168474324153,5,3,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0728,0.3264,0.2072950847245776,-8.174664901268754,20,3,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0648,0.3456,0.21174294070827765,-4.781278594482425,50,3,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0464,0.1544,0.1264353246171116,-5.33160296602114,1,4,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0724,0.2468,0.17723820322385175,-5.2944916446033785,5,4,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0796,0.3224,0.20877270931733005,-8.91677796158483,20,4,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0744,0.3836,0.23277693315030443,-5.689535641418924,50,4,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0424,0.1656,0.1295697406128864,-5.1062645633191845,1,5,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0644,0.2536,0.17638822236608825,-5.077825371040741,5,5,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0764,0.3144,0.21007213850693887,-8.604634909453448,20,5,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.066,0.3392,0.21022376286825098,-4.433416191036846,50,5,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0464,0.168,0.13072367288970554,-5.159027859182282,1,6,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0656,0.2572,0.1752219866272684,-5.551087740878836,5,6,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0688,0.316,0.20218431670284825,-7.672392556964992,20,6,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0672,0.3628,0.21774087567695993,-6.070637058865313,50,6,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0472,0.184,0.13766786911327694,-4.947208813263334,1,7,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0684,0.2684,0.17874541582785944,-6.870213763564898,5,7,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.078,0.3376,0.21456878242963962,-8.630718696184795,20,7,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0732,0.4008,0.23639477797622857,-5.66963164804355,50,7,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0432,0.1672,0.1293386967702704,-5.047999044152962,1,8,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0576,0.2372,0.1619583057765959,-5.889327177100503,5,8,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0696,0.2936,0.19758413138126862,-9.412690672183567,20,8,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0524,0.3508,0.20566810401651006,-6.619851850752326,50,8,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0328,0.1384,0.11252793909753152,-5.131703153202686,1,9,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0564,0.2388,0.16698819179761698,-5.326889057225891,5,9,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0736,0.3216,0.20893833847415508,-8.881208548600155,20,9,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0624,0.3672,0.21855507380025851,-5.83740096917885,50,9,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0472,0.1852,0.13696271884463548,-5.248786182309976,1,0,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.064,0.2504,0.1728110916739609,-5.769451269158681,5,0,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0752,0.3096,0.20713615958715823,-11.083580032338457,20,0,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0632,0.3452,0.21235436010317832,-4.272113787177456,50,0,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0572,0.1804,0.14210893235238292,-5.5665785909048875,1,1,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.062,0.2604,0.17656089376003067,-5.590009994611175,5,1,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0696,0.3216,0.20502205882381996,-7.957713215187336,20,1,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.07,0.368,0.2253585631990688,-4.663816672873874,50,1,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.046,0.178,0.13555325650068878,-5.494921303589721,1,2,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0668,0.2612,0.17809865532010052,-6.311439679581047,5,2,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.07,0.3248,0.20652470663096634,-10.631558293304993,20,2,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0608,0.3564,0.21155722343067473,-5.324708077731836,50,2,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.044,0.176,0.1329510001562274,-5.254527580356782,1,3,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0608,0.2444,0.17133017167876616,-5.709007226334549,5,3,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.076,0.3204,0.2088928832303236,-8.373313267119395,20,3,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0708,0.3592,0.21956451875949115,-5.411848391128534,50,3,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.04,0.1552,0.12149503443718407,-5.754859762694636,1,4,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0656,0.2296,0.16745669329245164,-5.831097902498419,5,4,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.076,0.3112,0.20559759532819588,-10.47428592239718,20,4,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0612,0.358,0.21400031594069263,-5.252140151932282,50,4,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.038,0.1532,0.1232369693288191,-5.520473192822285,1,5,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0644,0.2416,0.17403966664486506,-5.5773586539633415,5,5,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0776,0.3176,0.20865677207782024,-9.181413791128614,20,5,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0644,0.3792,0.2224304467845552,-4.735805138747559,50,5,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0432,0.1596,0.12799133012307456,-5.473320263499166,1,6,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0588,0.2468,0.1689416266634785,-5.806079416267323,5,6,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0744,0.3132,0.20360042707582102,-8.396796597185954,20,6,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.064,0.3632,0.21669607211502148,-5.310295658502639,50,6,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0428,0.174,0.13268357629895858,-5.337713131710656,1,7,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0684,0.2424,0.17469005970455087,-7.96515141421117,5,7,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0812,0.3332,0.21490431062985,-9.37163472086797,20,7,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0764,0.376,0.23230791984476465,-6.415670466937057,50,7,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0408,0.1676,0.12705010761395555,-5.477753284177305,1,8,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0572,0.2304,0.16316407490696022,-6.1235690643582545,5,8,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0632,0.2964,0.19131020750693262,-9.1526466827311,20,8,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0536,0.334,0.20359785568741842,-5.067770550922137,50,8,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.034,0.1368,0.11323516078530937,-5.588564299789187,1,9,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0588,0.2392,0.16605699933984158,-5.617129848807062,5,9,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0624,0.3072,0.19589377456786983,-6.683097440740251,20,9,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0628,0.366,0.21808113798087816,-6.180544635725551,50,9,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.048,0.1836,0.1356524661121218,-6.384687630682041,1,0,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0544,0.2316,0.1615583176098149,-8.047998825903777,5,0,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0716,0.2964,0.19758698414974643,-8.634005720525757,20,0,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0616,0.3464,0.21294762338598924,-4.358334874104536,50,0,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0492,0.1672,0.13225748745333255,-6.73813469676401,1,1,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0624,0.2592,0.17290353583895895,-6.81055461852442,5,1,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0676,0.3008,0.19627801825018906,-10.2487217089086,20,1,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0744,0.338,0.2156221434609741,-3.9663771138726225,50,1,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0488,0.1572,0.12854616264227733,-6.786843336599741,1,2,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0516,0.2284,0.1577547505243709,-7.603165752878057,5,2,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.066,0.3,0.1940634079717917,-7.978283108051265,20,2,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.062,0.3416,0.20907593563920632,-4.273154738033844,50,2,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0428,0.1568,0.126040026849892,-6.316613995890961,1,3,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0604,0.2236,0.16096281718426525,-8.119251472415058,5,3,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0704,0.2844,0.19310599776334494,-10.81688091414,20,3,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0672,0.3504,0.2141491938629621,-4.297542881397973,50,3,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0368,0.1488,0.11541341874392765,-6.791006497954626,1,4,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0632,0.2152,0.15959520555888043,-8.049051946311744,5,4,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0664,0.302,0.1926052575288072,-8.232567579263076,20,4,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.068,0.3524,0.21601793602950142,-4.552264896742248,50,4,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0408,0.1536,0.12065216215501916,-6.666476783855635,1,5,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.052,0.2136,0.15441841517913935,-6.913777278239201,5,5,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0632,0.29,0.18972941477674254,-8.073865125616909,20,5,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0592,0.356,0.2142268317178963,-4.539544708076007,50,5,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0376,0.1484,0.11908409632782073,-6.741196492991525,1,6,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0488,0.2288,0.1555498889238426,-9.715361184735926,5,6,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0648,0.2752,0.1863599909766089,-5.945212360170178,20,6,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0624,0.3388,0.20511689471555106,-4.3758223587077225,50,6,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.038,0.1664,0.1246166167248442,-6.569051621418966,1,7,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0588,0.2204,0.15956296847990456,-10.555459201520495,5,7,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0684,0.3004,0.19993543686574108,-8.68855397295087,20,7,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0712,0.3564,0.218809306463542,-4.834584809738606,50,7,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0408,0.1572,0.12222184012797084,-6.8997194734260905,1,8,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0552,0.2124,0.15412033938171968,-8.1949572038224,5,8,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.06,0.2768,0.18207060890148546,-8.80404710843442,20,8,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0488,0.3164,0.19309462729521484,-4.845471460741258,50,8,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0292,0.1352,0.10618914599475249,-7.074483484252266,1,9,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0504,0.2172,0.1526900916136521,-7.436570602743889,5,9,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0664,0.2976,0.19519707036949102,-7.61056398856323,20,9,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.06,0.336,0.2052657478815729,-4.621136767675378,50,9,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0448,0.1708,0.12851802822585506,-7.41370223916246,1,0,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0548,0.2144,0.15715887138546727,-9.202108102301649,5,0,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0588,0.2592,0.17899887416777208,-9.772959145618923,20,0,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0684,0.3348,0.208892957186297,-4.340642737530196,50,0,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0476,0.15,0.126203704126201,-7.397232570825704,1,1,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.06,0.2264,0.16165553020220458,-8.603137228980616,5,1,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0536,0.2736,0.17949785754268974,-6.6985980141088275,20,1,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.064,0.3352,0.2051974295899965,-4.11819258347382,50,1,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0384,0.1512,0.11965917230045968,-8.176037486281103,1,2,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0372,0.1912,0.13577475444871825,-10.145579368036259,5,2,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.06,0.2888,0.18557245029020802,-8.602935268205535,20,2,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.064,0.3256,0.20405773572415864,-5.12378419860453,50,2,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0384,0.156,0.12141075066960166,-7.090134376448381,1,3,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0528,0.1932,0.14778662998269257,-8.688616076201846,5,3,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0668,0.2836,0.18962411681714017,-7.339516572210111,20,3,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0708,0.3332,0.2099380940641435,-3.7150762231883627,50,3,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0316,0.1292,0.10775308702817285,-7.745838546064033,1,4,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0512,0.2016,0.14656204785641871,-10.969533906720251,5,4,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0616,0.2924,0.18817215660568712,-5.091313746533157,20,4,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.064,0.3156,0.2006341612556847,-3.8234322741441638,50,4,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0304,0.1348,0.11025043176579309,-7.733865465493749,1,5,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
