80% variance,alpha,effective dimensionality,layer,architecture,task,kind,source
46.0,0.24663217703824222,58.45118397448867,encode_2,ResNet18,Relative Position,Self-Supervised,VVS
46.0,0.1989607264139641,59.47207566630863,encode_3,ResNet18,Relative Position,Self-Supervised,VVS
87.0,0.23399774996222808,111.48195163515423,encode_4,ResNet18,Relative Position,Self-Supervised,VVS
87.0,0.23077458452335678,111.7005753180422,encode_5,ResNet18,Relative Position,Self-Supervised,VVS
156.0,0.3099901652578667,191.27135544447452,encode_6,ResNet18,Relative Position,Self-Supervised,VVS
156.0,0.3155844534594914,190.48120477819538,encode_7,ResNet18,Relative Position,Self-Supervised,VVS
238.0,0.4610074727681335,251.295593862762,encode_8,ResNet18,Relative Position,Self-Supervised,VVS
236.0,0.46509002466020555,249.15236253776328,encode_9,ResNet18,Relative Position,Self-Supervised,VVS
46.0,1.363732732523369,59.15118936758609,encode_2,ResNet18,Depth Prediction,Supervised,VVS
47.0,0.1819303605044601,60.23752521086442,encode_3,ResNet18,Depth Prediction,Supervised,VVS
88.0,0.23041016660032207,112.10291586811965,encode_4,ResNet18,Depth Prediction,Supervised,VVS
87.0,0.23222399321209655,111.88902725157428,encode_5,ResNet18,Depth Prediction,Supervised,VVS
157.0,0.30375997118881354,192.3547715555985,encode_6,ResNet18,Depth Prediction,Supervised,VVS
156.0,0.314486052484295,190.65222504331823,encode_7,ResNet18,Depth Prediction,Supervised,VVS
229.0,1.1798108541325498,242.47792481546196,encode_8,ResNet18,Depth Prediction,Supervised,VVS
228.0,0.4800591974606739,240.31312269763842,encode_9,ResNet18,Depth Prediction,Supervised,VVS
45.0,1.3457829427698489,57.189310124308804,encode_2,ResNet18,SimCLR,Self-Supervised,VVS
46.0,0.20704547423747058,59.46039514085532,encode_3,ResNet18,SimCLR,Self-Supervised,VVS
87.0,0.2712468718707163,110.2902606464213,encode_4,ResNet18,SimCLR,Self-Supervised,VVS
87.0,0.24715268936103976,111.18127778075285,encode_5,ResNet18,SimCLR,Self-Supervised,VVS
155.0,0.3286209839938732,188.9249717169789,encode_6,ResNet18,SimCLR,Self-Supervised,VVS
156.0,0.3090683795378315,191.74319896163726,encode_7,ResNet18,SimCLR,Self-Supervised,VVS
237.0,1.158145629893882,251.46716382943825,encode_8,ResNet18,SimCLR,Self-Supervised,VVS
229.0,0.5408925643190893,222.33389831476956,encode_9,ResNet18,SimCLR,Self-Supervised,VVS
46.0,0.19353370715594137,59.73996349992709,layer1.0.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
46.0,0.1943588937564789,59.80255801192838,layer1.1.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
87.0,0.9324788400688351,110.99915961386704,layer2.0.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
87.0,0.23411844200171883,111.87096316875773,layer2.1.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
156.0,1.161561075176204,191.32757325612567,layer3.0.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
157.0,0.3133755812533804,191.97964664461102,layer3.1.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
237.0,1.1044478053942859,251.9397919885189,layer4.0.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
235.0,0.46752840397813994,247.888173104667,layer4.1.relu,ResNet18,Deep Cluster,Self-Supervised,VVS
46.0,0.18893643343032882,59.884363727540205,layer1.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
46.0,0.19990826158764988,59.569140468170396,layer1.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
88.0,0.22868032973516783,112.23618471211577,layer2.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
87.0,0.22971598160785595,112.02480987735413,layer2.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
157.0,0.3069459035477108,192.02150356142297,layer3.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
157.0,0.3060783772756255,192.28447891331967,layer3.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
237.0,0.46016945200687714,250.70600201474747,layer4.0.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
235.0,0.4609643099834224,250.01854606066615,layer4.1.relu,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
155.0,0.3123070955519959,190.55269160238544,layer1.0.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
156.0,0.3060955657289545,191.22201534335903,layer1.1.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
155.0,0.31765611996077736,188.6467686265387,layer1.2.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
234.0,0.46618446182364864,249.14219476386333,layer2.0.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
233.0,0.4913734747506947,245.22648112001875,layer2.1.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
235.0,0.47160382582484905,251.21641516454306,layer2.2.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
235.0,0.4664865085259358,246.93306686697377,layer2.3.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
