num_pcs,scores,ambient_dim,layer,architecture,task,kind,source
66,0.1539834672023972,1000,layer3.5.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
97,0.15768326744108127,1000,layer3.5.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
142,0.1690264236786032,1000,layer3.5.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
207,0.1677879813970458,1000,layer3.5.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
304,0.16365513885565972,1000,layer3.5.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
445,0.1512285307427857,1000,layer3.5.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
652,0.13375356703366684,1000,layer3.5.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
955,0.11644341461416984,1000,layer3.5.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
1,0.005100447170280897,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
2,0.005775566128854126,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
3,0.010951445089648964,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
4,0.026237616529195845,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
6,0.03029113266905424,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
9,0.04123594668810602,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
14,0.05988979243250799,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
21,0.08202266589173929,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
30,0.1005879443310797,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
45,0.12100856641638993,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
66,0.13818617805229988,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
97,0.15136147911912623,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
142,0.15921016519000109,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
207,0.1585532768722662,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
304,0.15811758408442234,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
445,0.1523406707756463,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
652,0.14138772366876262,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
955,0.11758372633739156,1000,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
1,0.005285465054793236,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
2,0.006962104676872454,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
3,0.008855401260372757,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
4,0.02093843058399573,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
6,0.024983491592605968,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
9,0.029205678289840133,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
14,0.04379385041301641,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
21,0.059866695913606834,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
30,0.09007521971225486,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
45,0.10855757543960017,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
66,0.12771384245769007,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
97,0.14197901097040472,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
142,0.1438125270281671,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
207,0.14722356410525758,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
304,0.14750742898129848,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
445,0.14253765912759386,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
652,0.13761919159165967,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
955,0.11197849528016668,1000,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
1,0.005290493669771826,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
2,0.006339766992040071,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
3,0.0068971371626866925,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
4,0.006821412546901521,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
6,0.007272502692344128,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
9,0.010412981011223073,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
14,0.017397776043012167,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
21,0.02538723988146893,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
30,0.03960578240315576,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
45,0.05012977994818578,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
66,0.06701921779934651,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
97,0.08088261742640755,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
142,0.09707119734198935,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
207,0.11137412923561393,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
304,0.10852757607677842,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
445,0.10922772652316905,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
652,0.10211864610340707,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
955,0.08718220435252329,1000,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
1,0.019023068688034876,256,layer1.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
2,0.03302551992095515,256,layer1.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
3,0.039400757326948144,256,layer1.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
4,0.057969133815201135,256,layer1.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
6,0.06119388136998111,256,layer1.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
9,0.0809935373583855,256,layer1.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
14,0.11884469498377132,256,layer1.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
21,0.13382765252559442,256,layer1.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
30,0.13757272131140855,256,layer1.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
45,0.14229565335670413,256,layer1.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
66,0.1458215852173575,256,layer1.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
97,0.1477600003314427,256,layer1.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
142,0.14778293093444664,256,layer1.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
207,0.1533437512091997,256,layer1.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
1,0.018104597207761558,256,layer1.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
2,0.028014117031906656,256,layer1.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
3,0.03236292630382932,256,layer1.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
4,0.05129517129875893,256,layer1.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
6,0.06120425587724964,256,layer1.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
9,0.08642214640954683,256,layer1.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
14,0.11582409634468296,256,layer1.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
21,0.13031737687306555,256,layer1.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
30,0.1331457125014437,256,layer1.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
45,0.14831613915976904,256,layer1.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
66,0.152847549803533,256,layer1.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
97,0.15225705871246015,256,layer1.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
142,0.15497204429722305,256,layer1.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
207,0.156951449624078,256,layer1.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
1,0.01737962161739655,256,layer1.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
2,0.025588421483420293,256,layer1.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
3,0.03807018316688069,256,layer1.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
4,0.04967110683440741,256,layer1.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
6,0.057557019269100985,256,layer1.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
9,0.08346019300105639,256,layer1.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
14,0.10188814092448928,256,layer1.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
21,0.12169128736533726,256,layer1.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
30,0.1254971501497805,256,layer1.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
45,0.13496018360033252,256,layer1.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
66,0.14349663588942574,256,layer1.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
97,0.14638556386049853,256,layer1.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
142,0.15183258938964894,256,layer1.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
207,0.1548488019292592,256,layer1.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
1,0.017372144952945114,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
2,0.025993664731572975,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
3,0.028339550792120968,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
4,0.04388102225222513,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
6,0.06839166687723806,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
9,0.09038512510287892,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
14,0.10997990980262255,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
21,0.12990594898528487,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
30,0.1456938773484833,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
45,0.15746454919737762,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
66,0.1676586818595242,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
97,0.17285984862576367,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
142,0.16976812544304984,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
207,0.17118614407567154,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
304,0.1644458424736087,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
445,0.16241833533832106,512,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
1,0.017505173276861234,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
2,0.025057201025543412,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
3,0.033313034484365414,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
4,0.05208082671375771,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
6,0.07186988885380839,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
9,0.09533590635765044,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
14,0.11912371863986881,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
21,0.13307473868625513,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
30,0.14869301404989213,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
45,0.161847151539225,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
66,0.16933602683335808,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
97,0.1725139834817409,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
142,0.17417806300999075,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
207,0.17498826112475116,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
304,0.1745096123206314,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
445,0.1634500017724457,512,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
1,0.016532949429278604,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
2,0.024610662792900043,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
3,0.038322939575765734,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
4,0.05578932880411017,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
6,0.07175672406243234,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
9,0.08951187122911751,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
14,0.12000578031784624,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
21,0.1315336468199019,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
30,0.14429911012157545,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
45,0.1631276462394474,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
66,0.16887669743579684,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
97,0.17661128879518243,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
142,0.17837285755664312,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
207,0.17900825975459375,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
304,0.17633112746267174,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
445,0.17108682911333395,512,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
1,0.015822569431023184,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
2,0.02395178441759919,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
3,0.03507399441760609,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
4,0.04349870179978237,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
6,0.0620826788100778,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
9,0.08029322034189575,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
14,0.10695102304016992,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
21,0.11510293904519184,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
30,0.12097076827603179,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
45,0.13280673422690759,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
66,0.14506369060752777,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
97,0.1539312310325623,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
142,0.15973189532434195,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
207,0.15998391960073374,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
304,0.1542445317006814,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
445,0.14937095231722866,512,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
1,0.01368887093784416,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
2,0.02854142046558396,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
3,0.03394542534232161,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
4,0.0417206871909129,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
6,0.06955705415398612,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
9,0.08118447554443366,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
14,0.09808469077372302,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
21,0.10992432668144693,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
30,0.12850579318960692,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
45,0.140192985113071,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
66,0.15035691834451378,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
97,0.15687153965082473,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
142,0.16247962915546685,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
207,0.16430733262880204,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
304,0.16137613410223378,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
445,0.15543831655463458,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
652,0.13787010950094442,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
955,0.11520806190863837,1000,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
1,0.013202650901257027,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
2,0.027724381701681955,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
3,0.03269915327848547,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
4,0.04033647375864675,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
6,0.06299099154822317,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
9,0.0793251199430002,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
14,0.09604715455215741,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
21,0.10748799620652082,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
30,0.12389945626773638,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
45,0.1395752778541244,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
66,0.1498887398509782,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
97,0.161683355513582,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
142,0.15888032220869588,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
207,0.15471987536130005,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
304,0.15132506091654768,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
445,0.13976881090744236,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
652,0.12290568972275528,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
955,0.10222819560229385,1000,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
1,0.012925680146917992,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
2,0.02636686677069255,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
3,0.03236252321404877,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
4,0.04077444598414496,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
6,0.06532312303682924,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
9,0.07757320437909956,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
14,0.09341137696218803,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
21,0.10759182345060218,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
30,0.11732976769986708,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
45,0.13231216157679865,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
66,0.1483676903390238,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
97,0.15792956678233325,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
142,0.15643616908336683,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
207,0.16046776627699083,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
304,0.15560347664147342,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
445,0.14644489024589766,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
652,0.13278605231058344,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
955,0.1105067528918495,1000,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
1,0.013149903132221077,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
2,0.023691509473760274,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
3,0.03131587329542431,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
4,0.038709613108978844,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
6,0.05900855833560568,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
9,0.07332054310710873,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
14,0.09379979050182154,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
21,0.10217907601394272,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
30,0.11880615396022395,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
45,0.132132620374733,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
66,0.14556564534779692,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
97,0.15059367952280225,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
142,0.15376785574510807,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
207,0.1557858281428962,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
304,0.15217756916557218,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
445,0.14487767855341446,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
652,0.13121093213506133,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
955,0.10833410893054815,1000,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
1,0.013140404601120604,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
2,0.020349004203372763,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
3,0.031183051454358932,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
4,0.03858022805346326,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
6,0.05848395676438366,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
9,0.0707594479083226,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
14,0.0899302380792032,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
21,0.09855268293702286,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
30,0.1189591084688635,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
45,0.12592874565569034,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
66,0.13256605244029854,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
97,0.14364785427647303,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
142,0.14836981432811638,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
207,0.15217227696566268,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
304,0.1514101542923639,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
445,0.1395314770079634,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
652,0.12708845539705327,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
955,0.10268538545409711,1000,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
1,0.013013394342618391,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
2,0.01959433760539026,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
3,0.032262112570354856,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
4,0.03923870096549326,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
6,0.05702947921794614,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
9,0.07284994930521635,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
14,0.08880232507652538,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
21,0.09632578010291408,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
30,0.11795891341164041,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
45,0.12841160038043514,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
66,0.13464223126018074,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
97,0.14688476620944269,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
142,0.1450968952575719,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
207,0.14741524612155824,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
304,0.14321245038376385,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
445,0.13413386100342511,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
652,0.12531312902308742,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
955,0.1116134470869347,1000,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
1,0.001827949195939653,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
2,0.010139817313838458,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
3,0.015687132631774407,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
4,0.0200602276068497,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
6,0.029847835988842053,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
9,0.03755866455338611,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
14,0.052739939740119514,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
21,0.06348187118594152,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
30,0.07263631360737563,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
45,0.08755317905624403,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
66,0.09675422501594572,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
97,0.09863458626656026,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
142,0.09985756272983651,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
207,0.0959375250167282,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
304,0.09486107383446613,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
445,0.09343929476422652,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
652,0.08235809096070999,1000,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
