ID,inter-ID,intra-ID,intra-ID (std),layer,architecture,task,kind,source
18.910863312825022,5.093237384900032,15.27395070905414,3.400642895116811,layer1.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
20.471132130694002,5.15284172795788,15.363327963101572,3.5817823852125215,layer1.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
21.301562757247527,7.565918063838281,17.52020518305035,3.8164313717151703,layer1.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
20.095243962436257,8.647052956419651,16.986402137129677,3.7750903259203437,layer2.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
19.671858397816408,8.082546149184404,17.201976444141245,4.184099855421968,layer2.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
23.813142063708924,9.708687682092533,17.337069756206112,4.5037268282077925,layer2.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
23.989683829657714,9.042330470772862,18.761914215314107,4.179760896889905,layer2.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
18.619298217566183,6.930221102737061,12.412586764329196,2.8278153507956643,layer3.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
17.731710487549947,7.109126278630132,12.409298134311149,3.241391844959327,layer3.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
17.60094854125945,7.940094071655386,12.296784719954774,2.8967228849929056,layer3.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
17.096148688208967,7.650871311192779,11.852373464812777,2.7526494913947337,layer3.3.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
16.977797065710792,7.990856480307888,11.755755849582492,2.762436937082942,layer3.4.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
16.482985621267378,8.311537613109065,12.463158036009505,2.923423473994484,layer3.5.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
13.369719610574611,6.844915346084335,9.553117835275712,2.0168038485851616,layer4.0.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
13.392940942780315,7.423054849117997,9.3290993499851,1.9782179739127188,layer4.1.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
13.857537406629918,7.953399242030643,9.590074673216794,2.150638647364361,layer4.2.relu,ResNet50,Jigsaw,Self-Supervised,Taskonomy
15.614334771419896,10.43553402603782,13.458888557078962,3.514065942192492,layer1.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
15.286836815720848,10.432425036762165,13.977279139678572,3.5289432479155916,layer1.1.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
13.586627562260405,12.405751999468317,16.01740931675798,3.5495823217364437,layer1.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
11.91730444278982,6.619624480679304,10.886734849856332,2.577489687695845,layer2.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
11.268225945406895,5.625404901537674,10.061530178447123,2.5597954114286643,layer2.1.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
11.112766026079916,4.934094092259085,9.062375506627834,2.4708606450343025,layer2.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
10.142214529788106,4.681007172539115,10.40388079296675,2.83265261221186,layer2.3.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
13.664676646868521,4.2528110679089295,5.195374961377237,1.3704790855943738,layer3.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
14.201459644608276,3.876088492210461,4.078107379370796,0.963025253041951,layer3.1.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
13.96243563753849,4.285844382019756,4.876326143053199,1.2045136177551257,layer3.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
13.53151070560726,4.418414441925241,4.913480588130115,1.1988909081848802,layer3.3.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
12.438560394875765,4.965300120309052,6.583272807983411,1.9113307369469594,layer3.4.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
11.892644827211422,4.624099073196111,6.8830766261121585,2.104366526272458,layer3.5.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
10.350670240449737,3.5204175891953704,5.386534434284663,1.8523966988023681,layer4.0.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
