layer,score,score_error,architecture,task,kind,source
layer4.0.relu,0.4142097486126801,0.0027528706599744307,ResNet18,Deep Cluster,Self-Supervised,VVS
layer4.1.relu,0.3940471168776612,0.0032143072591911156,ResNet18,Deep Cluster,Self-Supervised,VVS
layer1.0.relu,0.18033685454412351,0.002640739340721241,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer1.1.relu,0.18317298808465093,0.0043453283856948405,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer2.0.relu,0.24333224950109214,0.003509848616771127,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer2.1.relu,0.24658648307373845,0.004483234114593694,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer3.0.relu,0.30381866127443874,0.002745905340815277,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer3.1.relu,0.3418011002324081,0.0032557810700348396,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer4.0.relu,0.37566340229681433,0.0033211964926008583,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer4.1.relu,0.3952029771512159,0.002617075462947712,ResNet18,Contrastive Multiview Coding,Self-Supervised,VVS
layer1.0.relu,0.17254780744392006,0.004322845188343476,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer1.1.relu,0.1749476476759105,0.0033170969242498085,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer1.2.relu,0.16022190197457128,0.004485446449831149,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer2.0.relu,0.1336662249495255,0.003996001954974639,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer2.1.relu,0.11364116449788411,0.0032899388491682076,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer2.2.relu,0.10910813716342221,0.003173673331961128,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer2.3.relu,0.07912862431998684,0.0036391244417553308,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.0.relu,0.055086742194380325,0.0029296557957373833,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.1.relu,0.03897691634994702,0.004131747632194938,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.2.relu,0.028994819059098068,0.0049621857350449885,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.3.relu,0.008891425100080013,0.004585624790025185,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.4.relu,0.018008583671637945,0.0018382337617458505,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer3.5.relu,0.02736951000554458,0.003949530886838717,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer4.0.relu,0.011729774523119215,0.0036362469540825097,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer4.1.relu,0.010020086218821703,0.004891327368382178,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer4.2.relu,0.006077474739784809,0.005616467438576421,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
layer1.0.relu,0.14868753232693904,0.0017523780404183331,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer1.1.relu,0.17241617179426222,0.0035191872763637197,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer1.2.relu,0.18077791532245419,0.004736813268303549,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer2.0.relu,0.18948947045991396,0.00419472439016842,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer2.1.relu,0.18855392646326014,0.00459932972249127,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer2.2.relu,0.18283337678779651,0.003845350697579905,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer2.3.relu,0.1461016520838645,0.003786307081996462,ResNet50,Curvature Estimation,Supervised,Taskonomy
