num_pcs,scores,layer,architecture,task,kind,source
31,0.2037726230675227,layer2.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
1,0.020560578868298707,layer2.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
6,0.09375906510114829,layer2.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
11,0.13037378060646065,layer2.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
16,0.1608664791655817,layer2.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
21,0.18088577624314636,layer2.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
26,0.2010317047532285,layer2.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
31,0.2084644697039898,layer2.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
1,0.01800005709303928,layer3.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
6,0.09709719506590819,layer3.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
11,0.1497044754425701,layer3.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
16,0.17168427492782273,layer3.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
21,0.1966286921356938,layer3.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
26,0.2215469549652037,layer3.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
31,0.23274276431993038,layer3.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
1,0.014358724388871877,layer3.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
6,0.08648548947802485,layer3.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
11,0.13911061004900344,layer3.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
16,0.16075423188030674,layer3.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
21,0.17808263586510226,layer3.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
26,0.20042740653193222,layer3.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
31,0.22370795451921732,layer3.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
1,0.012773754393329013,layer3.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
6,0.0825379355163631,layer3.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
11,0.13243123335498042,layer3.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
16,0.15655509934529205,layer3.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
21,0.17828583915334664,layer3.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
26,0.20465968581270627,layer3.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
31,0.2210672925965116,layer3.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
1,0.011518310117655596,layer3.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
6,0.07674063448425794,layer3.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
11,0.1300162471382822,layer3.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
16,0.15550526752078134,layer3.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
21,0.17825211657782872,layer3.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
26,0.19987706386023457,layer3.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
31,0.2189958610023188,layer3.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
1,0.011244699698071655,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
6,0.07023257276382243,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
11,0.11977926993771751,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
16,0.15108182167461792,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
21,0.18456889420116174,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
26,0.20225538335625062,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
31,0.21421617047096647,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
1,0.010961824677594779,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
6,0.06517687608742367,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
11,0.12006233626347845,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
16,0.15041993861846234,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
21,0.17968549843372156,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
26,0.19615796703523575,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
31,0.2033771019708743,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
1,0.00740238904180192,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
6,0.051408119590993555,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
11,0.08719887011197666,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
16,0.12038291973728323,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
21,0.13925048389486766,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
26,0.16714631470540617,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
31,0.18388415812055928,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
1,0.006365414459913271,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
6,0.04046500080194443,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
11,0.07166438330720978,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
16,0.09361434053540285,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
21,0.10995196252451087,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
26,0.12921264870724772,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
31,0.13784571560288714,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
1,0.005127966254504908,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
6,0.039863075751426405,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
11,0.06785873036968623,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
16,0.08586724064304582,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
21,0.10494160663039057,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
26,0.11579062924179888,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
31,0.12642674232522363,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
1,0.023664848032789343,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.07309068783418106,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.11688161460985427,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.12624840881323318,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.1311400248844743,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.13516952628919618,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.1413836502591169,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.021534981816406475,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.0777082890092682,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.11745938435607892,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.1349365570952882,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.1389987178726379,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.14230861503216027,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.14609061712471938,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.02065007314603653,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.07147167442993693,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.10887126205382017,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.13434540197863817,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.14007215019478017,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.14420892927922302,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.14629356844961114,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.01922560551433263,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.07878218305875634,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.128165429807918,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.1571130668585654,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.16444938562176348,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.1713704671556325,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.18309103304399515,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.018557932030531923,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.08998165633162658,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.1254436652267606,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.16975999851436024,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.17520236873258893,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.17912543412181473,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.18332386808942214,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.018062523979632965,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.102583840357569,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.13939528926325706,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.1647698292797268,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.17758824919041732,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.18266391121165246,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.19400874103793425,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.01637169989765083,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.08821205159253387,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.14259007717968541,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.16124213330526763,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.1786069209941355,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.18417179294775207,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.19402399041489723,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.012808336542103298,layer3.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.10019241020426864,layer3.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.14221294864931994,layer3.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.1736474390726235,layer3.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.18157323045833462,layer3.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.20469278412777628,layer3.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.21503729548619452,layer3.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.010163360732733915,layer3.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.0947128994495383,layer3.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.13579981005043298,layer3.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.1665543623271286,layer3.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.1779855616846346,layer3.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.2046825275423715,layer3.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.2142563288638759,layer3.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.008775301496896757,layer3.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.08398193486132102,layer3.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.13111733355974897,layer3.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.1668420033639336,layer3.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.18155514630985,layer3.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.2045396206402606,layer3.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.21481532329164163,layer3.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.007303772709443408,layer3.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.0797902730539257,layer3.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.1325434337059111,layer3.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.1697404362653166,layer3.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.18350162316428745,layer3.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.20815773622501546,layer3.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.21878226784846203,layer3.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.00717674944609856,layer3.4.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.06941845804761386,layer3.4.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.12570739737588799,layer3.4.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.16288698319913528,layer3.4.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.18307276752393387,layer3.4.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.2021285306891301,layer3.4.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.21721004629753968,layer3.4.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.007033288812691333,layer3.5.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.06979746903150824,layer3.5.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.12488808986848177,layer3.5.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.1564351209174423,layer3.5.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.17937373558611205,layer3.5.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.1960195890634747,layer3.5.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.20590673487162764,layer3.5.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.0041738317411010445,layer4.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.03995279026683799,layer4.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.06606075195470996,layer4.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.08895161682202363,layer4.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.10673360523987098,layer4.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.11460774318748447,layer4.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.12949004845695405,layer4.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.0020913633223491337,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.029562829023931394,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.04250448225333083,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.05739902796409856,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.07240047823833866,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.08280055485223178,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.0929449162291931,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.00162928947876252,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
6,0.02639419538422864,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
11,0.04603413118058098,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16,0.059864074381426144,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
21,0.06981776825816396,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
26,0.07708772398668777,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
31,0.0830424279737708,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
1,0.016703959891695517,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
6,0.07263068079518493,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
11,0.10568411671563117,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
16,0.12112239639532112,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
21,0.12535518869696305,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
26,0.13314921483665787,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
31,0.14008950006722837,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1,0.012851100341566012,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
6,0.06634557858584206,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
11,0.08876367422141034,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
16,0.11263725813597206,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
21,0.12711656476663985,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
26,0.1362937456061114,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
31,0.14105426080460365,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1,0.006137433606836549,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
6,0.05394990347021642,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
11,0.08683968753045504,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
16,0.10584085949400271,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
21,0.1174742273180126,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
26,0.12784067579966915,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
31,0.13596836696648565,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1,0.002048778968287499,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
6,0.03743228882701196,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
11,0.08948192606171258,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
16,0.10940565036116642,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
21,0.12278612337796067,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
26,0.13274399201681392,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
31,0.14250179744601177,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1,0.0016568101524796703,layer2.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
6,0.02210091232960762,layer2.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
11,0.04834895765769378,layer2.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
16,0.06508556493552513,layer2.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
21,0.08332021159311954,layer2.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
26,0.09700603205358789,layer2.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
31,0.10611566335410678,layer2.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1,0.0016665732061756449,layer2.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
