num_pcs,scores,ambient_dim,layer,architecture,task,kind,source
45,0.16520006300589743,256,layer1.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
66,0.1724853553336124,256,layer1.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
97,0.17698963676694335,256,layer1.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
142,0.1805860080794324,256,layer1.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
207,0.1909262017702737,256,layer1.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
1,0.022715176874201153,256,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
2,0.033551942858872044,256,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
3,0.038486411291228005,256,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
4,0.06471767068750542,256,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
6,0.0786844945934418,256,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
9,0.10205150462343354,256,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
14,0.12029283563306184,256,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
21,0.1398566671364952,256,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
30,0.15138968649173695,256,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
45,0.1650401048485004,256,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
66,0.17292381386083042,256,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
97,0.18273195401130973,256,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
142,0.18585739014673774,256,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
207,0.19115037622723802,256,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
1,0.02343669032867033,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
2,0.04366672142678148,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
3,0.049709395686473756,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
4,0.05653167976665078,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
6,0.09082651144570277,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
9,0.10940800334210204,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
14,0.16008322708996323,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
21,0.17678209017195134,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
30,0.19120219210891778,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
45,0.20502005935930284,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
66,0.2136780522552633,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
97,0.22188573965987154,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
142,0.23026075393698273,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
207,0.2387730014001985,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
304,0.24626657708253596,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
445,0.24879619733276595,512,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
1,0.023443608292907266,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
2,0.04493650696966546,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
3,0.053130490083965747,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
4,0.061290929916576656,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
6,0.0973402657971119,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
9,0.123809540408061,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
14,0.16081908478312582,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
21,0.17956748233265532,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
30,0.19303603213225537,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
45,0.21089028060221643,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
66,0.22220111519962432,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
97,0.23157456370556762,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
142,0.2393631807690812,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
207,0.25130623667184226,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
304,0.25467541829868146,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
445,0.25420424234534506,512,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
1,0.02338381694024966,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
2,0.046368825717907465,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
3,0.05318763767340528,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
4,0.0636853042494888,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
6,0.10112860874352995,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
9,0.11157246576983836,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
14,0.16218679524565938,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
21,0.1807108113639192,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
30,0.19843144351544106,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
45,0.21296114989026965,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
66,0.2276878132382048,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
97,0.2365890830459755,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
142,0.23909953619561827,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
207,0.24910836810575668,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
304,0.25452962018270625,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
445,0.26216869136164517,512,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
1,0.021582817466094435,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
2,0.04506371917414677,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
3,0.06418974113764943,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
4,0.07372349797630039,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
6,0.09278600345479159,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
9,0.11001678059159423,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
14,0.14163468064274748,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
21,0.16551830402491388,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
30,0.17370736144335325,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
45,0.18822518050392406,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
66,0.1953347871774875,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
97,0.20364503628475958,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
142,0.21159771729110569,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
207,0.21677226622363205,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
304,0.22238088298676814,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
445,0.22843266680783111,512,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
1,0.01969678447608495,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
2,0.05377446765199503,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
3,0.06352237370659393,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
4,0.07712336568397413,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
6,0.09111129800097295,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
9,0.1205135398531604,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
14,0.14108186938599207,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
21,0.17392707642435437,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
30,0.19651132990530096,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
45,0.2142914907073448,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
66,0.227578809659233,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
97,0.2398758890020654,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
142,0.2477825424177958,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
207,0.2547645890850346,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
304,0.26153155464245675,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
445,0.2663210488901051,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
652,0.26367323494385825,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
955,0.2637074967117697,1000,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
1,0.01512217471259245,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
2,0.0458269509352826,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
3,0.05632968095395112,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
4,0.06747065954707007,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
6,0.0827646423198912,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
9,0.11041992850823974,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
14,0.13131055622164722,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
21,0.16102534444490837,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
30,0.18523361988802425,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
45,0.2015111448814704,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
66,0.22119499293156827,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
97,0.23243357923239208,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
142,0.24105831298436523,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
207,0.2421618120993548,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
304,0.25128531167888774,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
445,0.25872838303218265,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
652,0.26635317571372336,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
955,0.2690768847513263,1000,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
1,0.011235519586314342,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
2,0.045882485452108844,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
3,0.05335454972917172,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
4,0.06361103156841548,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
6,0.07266700657080562,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
9,0.10574474323447061,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
14,0.1264128170067007,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
21,0.15662946751882872,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
30,0.17901989055132422,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
45,0.19988729123877505,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
66,0.21050667014764882,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
97,0.22436078980607504,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
142,0.23493871070722128,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
207,0.23792860170396282,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
304,0.24670687528685836,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
445,0.2587218056916823,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
652,0.2628870217172837,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
955,0.26227752640739305,1000,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
1,0.009905555434820298,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
2,0.04671896837463123,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
3,0.05238265022484638,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
4,0.0634467167493753,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
6,0.07420262164836793,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
9,0.10352708118456176,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
14,0.12566551535216644,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
21,0.16163034813333937,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
30,0.18108934536678978,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
45,0.19870430583631818,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
66,0.21643846915650586,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
97,0.22159927380295652,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
142,0.23478693542382567,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
207,0.23953154165451362,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
304,0.2520658191449099,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
445,0.2583653439287407,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
652,0.26391362145293007,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
955,0.26731151226148103,1000,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
1,0.009345186475276929,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
2,0.04613557050299107,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
3,0.052055823593890695,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
4,0.06359829316071908,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
6,0.07292692643248302,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
9,0.10447537038242848,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
14,0.12680434162832532,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
21,0.16048287897556002,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
30,0.1777762833657111,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
45,0.1988212361163619,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
66,0.21562190780138663,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
97,0.22362596518938663,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
142,0.23204878930785713,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
207,0.2387985496845384,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
304,0.24427281298300674,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
445,0.2555757675139591,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
652,0.26478717918782324,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
955,0.27393936145284065,1000,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
1,0.00985361920824389,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
2,0.04698514263421684,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
3,0.05363226215892231,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
4,0.0642568841931559,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
6,0.07509043045230071,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
9,0.10576904498351739,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
14,0.13573181946978602,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
21,0.15824935714594182,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
30,0.18099679807513186,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
45,0.1998252543037499,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
66,0.2144517175015754,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
97,0.2294135632686983,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
142,0.23687295742870906,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
207,0.2421298929283037,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
304,0.24940511076248492,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
445,0.25430812805212677,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
652,0.2597969256668386,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
955,0.2760898075204915,1000,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
1,0.005712030077330621,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
2,0.010725432559508925,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
3,0.02080596346756948,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
4,0.024342560561278537,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
6,0.03030742005632445,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
9,0.05726636458494999,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
14,0.08296633348113558,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
21,0.10559440076633958,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
30,0.12088472832365113,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
45,0.16544662392718276,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
66,0.17699523949527735,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
97,0.18936227494830976,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
142,0.19661681588450206,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
207,0.2060388510445822,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
304,0.2108545414458019,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
445,0.21563301044635935,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
652,0.22238860406136018,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
955,0.22490236474471956,1000,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
1,0.0036371001787867535,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
2,0.016409562002221708,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
3,0.02324951012595202,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
4,0.02584901157378125,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
6,0.028130074169200103,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
9,0.03574296712731213,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
14,0.05948531024550322,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
21,0.08383119583672381,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
30,0.10425128317765578,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
45,0.13156454549220503,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
66,0.14723856442955444,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
97,0.1613584881663798,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
142,0.16726869334117345,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
207,0.17309799987408617,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
304,0.18045027841356687,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
445,0.18743409992052032,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
652,0.19330328319210174,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
955,0.19584353644799454,1000,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
1,0.003973351252525589,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
2,0.015947504468729598,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
3,0.022278892017661072,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
4,0.025727778604793576,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
6,0.02808256714073353,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
9,0.03626969180998678,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
14,0.04866409877921126,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
21,0.06605151376387297,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
30,0.08919925635002514,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
45,0.10131130928949618,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
66,0.12558704413820562,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
97,0.1429179382914904,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
142,0.14827166085101848,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
207,0.15574814915260005,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
304,0.16189800242746766,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
445,0.16861086020497856,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
652,0.1725681994710926,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
955,0.1794696693564389,1000,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
1,0.022436922402270878,256,layer1.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
2,0.030940237753379087,256,layer1.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
3,0.038680717700537715,256,layer1.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
4,0.04517498914868732,256,layer1.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
6,0.059357843083207254,256,layer1.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
9,0.08296143550001765,256,layer1.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
14,0.13242208451127457,256,layer1.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
21,0.1412055647352058,256,layer1.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
30,0.1497466840471237,256,layer1.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
45,0.16175842420141764,256,layer1.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
66,0.16518499527540967,256,layer1.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
97,0.16769991391584813,256,layer1.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
142,0.17514776312186647,256,layer1.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
207,0.18465958121881348,256,layer1.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
1,0.02308193795804624,256,layer1.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
2,0.039283817320439215,256,layer1.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
3,0.042020193806126725,256,layer1.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
4,0.049824093104500894,256,layer1.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
6,0.0656094533367023,256,layer1.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
9,0.08658696455457242,256,layer1.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
14,0.12862824243695056,256,layer1.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
21,0.14270959542183634,256,layer1.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
30,0.14969885115935777,256,layer1.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
45,0.15591032734362895,256,layer1.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
66,0.16456306977394217,256,layer1.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
97,0.16895834780283336,256,layer1.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
142,0.17684099550699287,256,layer1.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
207,0.1877880665117987,256,layer1.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
1,0.021568772520571627,256,layer1.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
2,0.03465828646627166,256,layer1.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
3,0.03891745859448351,256,layer1.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
4,0.04742235637871419,256,layer1.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
6,0.071343562743927,256,layer1.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
