accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.074,0.2324,0.17508161633236566,5,2,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.082,0.2796,0.1961144334051269,20,2,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0816,0.292,0.2007716931263984,50,2,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0428,0.158,0.12636978542510013,1,3,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0776,0.2316,0.17395210345460704,5,3,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0832,0.286,0.19702620513377667,20,3,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.094,0.308,0.21083604657470031,50,3,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0456,0.1884,0.13946046245895133,1,4,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.068,0.2536,0.1751231668140298,5,4,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0848,0.2796,0.19909462542649975,20,4,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0912,0.2992,0.21053305720066928,50,4,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.056,0.17,0.13850697091385333,1,5,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0664,0.2392,0.16793953853577354,5,5,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0792,0.2792,0.1965176829602902,20,5,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.086,0.308,0.20903545941930785,50,5,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0484,0.1692,0.1324797292605569,1,6,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0764,0.2544,0.18323734543551173,5,6,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0816,0.2764,0.1969625002231967,20,6,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0856,0.2852,0.20310160034819336,50,6,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0444,0.1556,0.12806930265467148,1,7,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0628,0.2228,0.16723513380783292,5,7,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0872,0.2748,0.19885508832583476,20,7,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0944,0.298,0.21207453583503902,50,7,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0376,0.1516,0.12112172937104312,1,8,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0728,0.2168,0.16619657190472234,5,8,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0808,0.284,0.19639585488662448,20,8,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0864,0.3052,0.20720872746054275,50,8,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0516,0.1932,0.1454854263333684,1,9,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0924,0.2628,0.19602960457828195,5,9,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0916,0.2892,0.20497248996041867,20,9,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.09,0.3068,0.21061382611595317,50,9,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0508,0.1976,0.14544821519770718,1,0,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0724,0.2432,0.17720668392005365,5,0,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.088,0.3076,0.20618498103502694,20,0,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0916,0.312,0.21285369604273532,50,0,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0476,0.1844,0.13768971537745311,1,1,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0808,0.258,0.18579072197112997,5,1,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0844,0.2968,0.2049222783696983,20,1,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0944,0.3108,0.21549534536324721,50,1,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0448,0.1772,0.13495723770290743,1,2,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0748,0.2412,0.17702446390978036,5,2,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0808,0.2856,0.19838285730526414,20,2,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0828,0.2972,0.20507451708478075,50,2,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0444,0.162,0.12869668856374303,1,3,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0724,0.2364,0.17360627762338915,5,3,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0812,0.2924,0.19886867269373326,20,3,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0884,0.314,0.21225909968281184,50,3,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0492,0.198,0.14391092804263447,1,4,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0708,0.2536,0.17957522694490255,5,4,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0884,0.2928,0.20514919968151707,20,4,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0956,0.312,0.21691690758146698,50,4,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.056,0.1724,0.13881889167057443,1,5,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0704,0.2456,0.1740983551923619,5,5,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.084,0.2908,0.20260557881424718,20,5,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.09,0.3148,0.21421595190627604,50,5,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.048,0.1624,0.1327637192839203,1,6,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0744,0.2564,0.18420851450280393,5,6,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0852,0.2912,0.2029850541495743,20,6,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.088,0.3012,0.2074216668838886,50,6,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0444,0.1572,0.1292664279662658,1,7,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.068,0.2304,0.1705402472737846,5,7,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0852,0.2708,0.1990259616196584,20,7,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.096,0.3056,0.21655927970205238,50,7,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0388,0.1592,0.12364439697345982,1,8,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.074,0.2168,0.1684660089913293,5,8,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0864,0.2956,0.20367280118463033,20,8,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0868,0.3128,0.21023131002590936,50,8,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0488,0.1976,0.14451217462898638,1,9,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0904,0.2636,0.19522451753435327,5,9,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0928,0.296,0.2080950750865716,20,9,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0904,0.3168,0.21426307484739554,50,9,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0512,0.1972,0.14589909338055804,1,0,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0756,0.25,0.1823300957575141,5,0,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0888,0.3168,0.2102190602689708,20,0,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0972,0.324,0.22013939442799652,50,0,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0468,0.1832,0.1364536006786643,1,1,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0792,0.2672,0.18649999947779197,5,1,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0892,0.3044,0.21049769993835174,20,1,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1048,0.3256,0.22519715862649428,50,1,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0492,0.1784,0.13736762226649496,1,2,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0728,0.2472,0.17946425484140657,5,2,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.086,0.296,0.20438286060581026,20,2,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.092,0.3172,0.21464940322198245,50,2,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0488,0.1636,0.13217871995133806,1,3,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0716,0.2456,0.17679210960530148,5,3,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0868,0.3068,0.20532483646903757,20,3,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0928,0.322,0.21999418110825378,50,3,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0536,0.202,0.14842577331703777,1,4,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0688,0.2556,0.1821516441054026,5,4,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0924,0.3076,0.21176514828558393,20,4,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1012,0.3212,0.22557148094639043,50,4,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0552,0.176,0.13919015140414162,1,5,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0708,0.2516,0.17667985822575974,5,5,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.09,0.3012,0.20989515686171575,20,5,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.094,0.3272,0.22032305422817244,50,5,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0488,0.1676,0.13424839025917046,1,6,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0784,0.2656,0.1887157309838842,5,6,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.092,0.3036,0.2103175255224197,20,6,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0944,0.3084,0.21444461920351254,50,6,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0452,0.1596,0.1309398884228177,1,7,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.066,0.234,0.17110112361847468,5,7,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0908,0.2844,0.20604026255326893,20,7,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0996,0.312,0.22127882745887564,50,7,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0376,0.1656,0.1249483110806686,1,8,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0772,0.2232,0.17208415313194436,5,8,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0932,0.3076,0.2124643868393079,20,8,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0944,0.3256,0.21887140910669986,50,8,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0488,0.2012,0.14510125338032764,1,9,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0884,0.2724,0.19435524103457824,5,9,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0948,0.3104,0.21294960737044302,20,9,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0968,0.3296,0.22087245106672576,50,9,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.054,0.208,0.15093285297691886,1,0,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.088,0.2796,0.1985019464240498,5,0,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.102,0.3176,0.22156279262000084,20,0,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1096,0.3396,0.23680929358211353,50,0,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0656,0.2048,0.15559082127113782,1,1,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0764,0.2884,0.19179693405979995,5,1,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0968,0.3164,0.21923903263340785,20,1,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1124,0.3352,0.23527423906742015,50,1,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0472,0.1892,0.1387759025066911,1,2,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0868,0.2696,0.19423202739907,5,2,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0968,0.3248,0.22030897531865776,20,2,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1064,0.346,0.2337915006214443,50,2,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.052,0.1732,0.13780820695781887,1,3,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0808,0.2712,0.19315773003255246,5,3,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0968,0.3232,0.22245332650265315,20,3,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.104,0.3492,0.23407513460451002,50,3,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0608,0.2096,0.1603117501442012,1,4,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0868,0.2752,0.19743877245261984,5,4,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1,0.3248,0.2227180319118338,20,4,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1176,0.338,0.2381620758114686,50,4,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0524,0.1868,0.14306611547214843,1,5,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0728,0.2628,0.18339042527880506,5,5,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.096,0.3144,0.21890832279443093,20,5,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1004,0.3472,0.23251944685688955,50,5,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0496,0.1816,0.1416310424644271,1,6,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0828,0.2748,0.19534558014314204,5,6,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0988,0.322,0.2205644829824606,20,6,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1048,0.3328,0.22720758639651562,50,6,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0476,0.1844,0.1385647643634161,1,7,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0768,0.2708,0.1888074749081022,5,7,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1036,0.3164,0.22429288183129187,20,7,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1072,0.3356,0.23174862744723965,50,7,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0456,0.1688,0.13218725729301795,1,8,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0684,0.2536,0.17783489494890037,5,8,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1024,0.3324,0.22991148034950692,20,8,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1092,0.3416,0.237697798621222,50,8,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0508,0.204,0.14812038029951585,1,9,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0824,0.288,0.19517070564073072,5,9,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1064,0.3284,0.22907107723523526,20,9,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.108,0.3436,0.23759644871840246,50,9,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0484,0.198,0.14622680704262683,1,0,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0888,0.2752,0.19724152873551287,5,0,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0976,0.3088,0.21727959778952483,20,0,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1068,0.3292,0.23030179346541577,50,0,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0652,0.2068,0.15376305013971617,1,1,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0744,0.2768,0.18717199208022545,5,1,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0872,0.3016,0.20815850110623252,20,1,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1076,0.3244,0.22598297295663883,50,1,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0452,0.1856,0.13620633876431595,1,2,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0824,0.2604,0.18947562614594307,5,2,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0992,0.3164,0.21951728905800438,20,2,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1088,0.3248,0.2275614375556187,50,2,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0532,0.1696,0.1375227539453949,1,3,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0828,0.2644,0.1899998161673474,5,3,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0956,0.3252,0.21959443568982825,20,3,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0996,0.3332,0.22524038195023977,50,3,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0544,0.2144,0.15589929948552644,1,4,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.08,0.2748,0.1918861475640275,5,4,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1016,0.3168,0.22094554763732016,20,4,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.116,0.336,0.23692234349297997,50,4,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0516,0.1888,0.14235941229417481,1,5,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0744,0.2596,0.18358522599882898,5,5,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0944,0.306,0.21465275155149474,20,5,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1052,0.3376,0.2294348156617557,50,5,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0476,0.1828,0.13871857351872233,1,6,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.09,0.2636,0.19461611026468878,5,6,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0924,0.3244,0.21401611030391046,20,6,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1024,0.3156,0.21849764614153833,50,6,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0512,0.1808,0.13926671412374106,1,7,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0692,0.2644,0.18178194410284432,5,7,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1,0.3152,0.2197054746243079,20,7,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0992,0.3148,0.2200128259941491,50,7,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0512,0.1652,0.1340039123414248,1,8,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0696,0.2532,0.1788968033265836,5,8,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1012,0.3272,0.22545742395732674,20,8,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1072,0.344,0.23325156228824254,50,8,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0552,0.2156,0.15275124028248022,1,9,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0808,0.27,0.19146986167988753,5,9,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1,0.3204,0.22104853264696275,20,9,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1084,0.3344,0.23214814716396973,50,9,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0472,0.1888,0.14298094144637596,1,0,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0808,0.2732,0.19147858160407358,5,0,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0956,0.2996,0.2130303263437675,20,0,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.102,0.314,0.22292547692966597,50,0,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0588,0.1872,0.14648578245593613,1,1,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0792,0.2604,0.18713860354746267,5,1,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0872,0.2956,0.20487672975600593,20,1,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1016,0.3104,0.2171679459026427,50,1,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0464,0.1796,0.13510177422338251,1,2,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0772,0.2556,0.18407227693819528,5,2,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0972,0.2988,0.21406351901576468,20,2,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.108,0.3128,0.2220890331267805,50,2,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0484,0.1672,0.13421188463584027,1,3,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0756,0.2572,0.18473324772910654,5,3,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0996,0.322,0.21797629322936968,20,3,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0992,0.3272,0.2187418787957563,50,3,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0564,0.2036,0.152753923123146,1,4,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0768,0.2656,0.1902509005759411,5,4,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0892,0.3072,0.2099086276065068,20,4,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1048,0.3236,0.22616466321111817,50,4,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.046,0.1804,0.1373731182601208,1,5,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0692,0.258,0.17767206084584314,5,5,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0908,0.3004,0.209031952070474,20,5,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1012,0.3228,0.2236964211855216,50,5,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0476,0.1796,0.13678267714999764,1,6,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0824,0.254,0.18837003353377185,5,6,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0908,0.3028,0.20891727041020428,20,6,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0996,0.296,0.21169841514471469,50,6,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.052,0.1812,0.13843741954591443,1,7,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0668,0.254,0.17658506222101986,5,7,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0932,0.308,0.21233179119399911,20,7,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0956,0.3132,0.215324885842175,50,7,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0492,0.1608,0.13284067987763407,1,8,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.0668,0.2424,0.17457762034116356,5,8,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
0.1,0.3196,0.22058172359310685,20,8,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
